test	subtest	status
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR before <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR between <br>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR between <div>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR between <hr>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading CR should be normalized to LF and should not appear if linefeeds are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading CRs should be normalized to LFs and should not appear if linefeeds are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading linefeed should not appear if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading linefeeds should not appear if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading mixed white-spaces should not appear if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading tab should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading tabs should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading white-space should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Leading white-spaces should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Multiple mixed white-spaces between words may be invisible if they are collapsible #1	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Multiple mixed white-spaces between words may be invisible if they are collapsible #2	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Multiple mixed white-spaces between words may be invisible if they are collapsible #3	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Multiple mixed white-spaces between words may be invisible if they are collapsible #4	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Multiple white-spaces between words may be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only multiple collapsible CRs should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only multiple collapsible linefeeds should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only multiple collapsible spaces should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only multiple collapsible tabs should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only single collapsible CR should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only single collapsible linefeed should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only single collapsible space should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Only single collapsible tab should be invisible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Single collapsible CR should be converted to an ASCII space, or otherwise, a linefeed	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Single collapsible linefeed should be converted to an ASCII space	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Single collapsible tab should be converted to an ASCII space	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing CR should be normalized to LF and should not appear if linefeeds are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing CRs should be normalized to LFs and should not appear if linefeeds are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing linefeed should not appear if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing linefeeds should not appear if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing mixed white-spaces should not appear if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing tab should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing tabs should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing white-space should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	Trailing white-spaces should not appear if white-spaces are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed after <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed after <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed after <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed before <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed before <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed before <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed between <br>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed between <div>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	linefeed between <hr>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab after <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab after <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab after <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab before <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab before <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab before <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab between <br>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab between <div>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	tab between <hr>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space after <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space after <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space after <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space before <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space before <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space before <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space between <br>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space between <div>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-space between <hr>s should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces after <br> should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces after <div> should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces after <hr> should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces before <br> should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces before <div> should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces before <hr> should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces between <br>s should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces between <div>s should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	white-spaces between <hr>s should be invisible if they are collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	<harness>	OK
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	CR after <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	CR after <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	CR after <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	CR before <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	CR before <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal&contenteditable=plaintext-only	CR before <hr> should be invisible if it's collapsible	PASS
